IND	Datum	Tmax	Tmin	Tavg	R	CSP
11934	26.10.1958	8,8	-0,5	3,6		
11934	27.10.1958	9,3	-3,5	2,6		
11934	28.10.1958	7,2	0,1	4,8		
11934	29.10.1958	9,9	-1,2	1,6		
11934	30.10.1958	10,2	-4,4	4,2		
11934	31.10.1958	7,9	3,2	5,9		
11934	01.11.1958	12,9	2,5	7,3	8,7	
11934	02.11.1958	6,7	3,1	3,8	3	
11934	03.11.1958	6	2,8	4,4	1	
11934	04.11.1958	6,4	3,7	4,5	3,8	
11934	05.11.1958	7,5	3,3	4,4		
11934	06.11.1958	8,5	3,6	5,2		
11934	07.11.1958	6,6	2,1	3,5	1,2	
11934	08.11.1958	6,4	1,1	5,3	0,4	
11934	09.11.1958	7,2	5,3	5,9	9,7	
11934	10.11.1958	7,4	5,2	6,3	13	
11934	11.11.1958	10,4	4,3	5,8		
11934	12.11.1958	10,9	3,3	7		
11934	13.11.1958	10,4	3	6,9	0,2	
11934	14.11.1958	8,8	5,6	6,4	0,4	
11934	15.11.1958	10,3	3,1	5,2	12,1	
11934	16.11.1958	4,9	2,9	3,9	1,3	
11934	17.11.1958	5,4	4,1	4,4		
11934	18.11.1958	4,7	1,8	2,6		
11934	19.11.1958	3,1	-3,8	-1,7		
11934	20.11.1958	6,8	-3,8	-0,1		
11934	21.11.1958	5,5	-4,8	-1,5		
11934	22.11.1958	5	-3,6	0,3		
11934	23.11.1958	0,5	-1,6	-1,3		
11934	24.11.1958	-0,8	-4	-2,8		
11934	25.11.1958	-2,6	-4,3	-3,5		
11934	26.11.1958	-0,1	-4	-1,2		
11934	27.11.1958	2,5	-6	-2,8		
11934	28.11.1958	2,2	-7,3	-3,3		
11934	29.11.1958	2,4	-6,8	-3,5		
11934	30.11.1958	0,4	-8,9	-2	0,2	
11934	01.12.1958	1	-3,2	-2	0,5	999
11934	02.12.1958	-2,8	-13,1	-9,2	0,6	2
11934	03.12.1958	-2,3	-14	-8,9		2
11934	04.12.1958	-1,6	-15,7	-7,8		2
11934	05.12.1958	-2,4	-8	-4,5	0,3	1
11934	06.12.1958	-1,1	-6,5	-3,8	0	2
11934	07.12.1958	-1,6	-9,3	-6,2	0	2
11934	08.12.1958	-3,6	-13,6	-10,8		999
11934	09.12.1958	1,4	-13,3	-1,9	0,6	999
11934	10.12.1958	0,8	-2,2	-0,5	0,2	2
11934	11.12.1958	3	-1,2	1	6,3	3
11934	12.12.1958	2,7	-10,6	-4,6	1,7	9
11934	13.12.1958	2,7	-15,8	-2,5	0,8	10
11934	14.12.1958	3,9	-0,9	3	8,8	8
11934	15.12.1958	6	-1,7	-0,1		3
11934	16.12.1958	5,3	-4,7	2,4	0,6	995
11934	17.12.1958	6,4	-0,7	4,3	0,1	
11934	18.12.1958	5,8	1,1	2,2	0,2	
11934	19.12.1958	5,3	-2,7	1,6		
11934	20.12.1958	11	4,6	9,3		
11934	21.12.1958	13	8,9	9,8		
11934	22.12.1958	9,4	2,7	4,9	0,2	
11934	23.12.1958	8,5	0,1	2,7	1,3	
11934	24.12.1958	8,4	0,4	2,9	0	
11934	25.12.1958	6,6	0,3	4,8	0,7	
11934	26.12.1958	4,8	0,1	0,9	1,3	
11934	27.12.1958	0,9	-0,9	-0,2	0,4	999
11934	28.12.1958	0,4	-1,6	-1	0,1	999
11934	29.12.1958	1,5	-3	-0,2	0,6	999
11934	30.12.1958	2,9	-3	0,9	1,9	999
11934	31.12.1958	5,9	-2,2	2,7		
11934	01.01.1959	5,9	-3,4	1,5	0	
11934	02.01.1959	5,6	-5,2	1,9	0,2	
11934	03.01.1959	3,7	-1	-0,1	5,2	999
11934	04.01.1959	-0,7	-12,8	-7,6		8
11934	05.01.1959	-2,6	-13,7	-5,1	0,2	7
11934	06.01.1959	-1,2	-7,4	-3,1	0	8
11934	07.01.1959	3,7	-3,4	-0,2	0	8
11934	08.01.1959	1,8	-0,7	-0,4	2,1	5
11934	09.01.1959	-0,4	-3,9	-2,8	10	7
11934	10.01.1959	-3,6	-9,5	-7,2	0	23
11934	11.01.1959	-6,8	-16,3	-14		23
11934	12.01.1959	-4,2	-20,2	-8,4		23
11934	13.01.1959	-3,9	-13,8	-6,3	1,8	23
11934	14.01.1959	-3,4	-10,3	-7,1	0,1	25
11934	15.01.1959	-3,1	-9,6	-7,3		25
11934	16.01.1959	-8	-18	-11,8		25
11934	17.01.1959	-6,4	-15	-11,8		23
11934	18.01.1959	-2,4	-17,4	-6,8		21
11934	19.01.1959	-2,2	-10,3	-6,5		20
11934	20.01.1959	4,3	-12,2	0,2		19
11934	21.01.1959	3,3	-3	1,5		17
11934	22.01.1959	6	-3	3,8		12
11934	23.01.1959	6	0,5	1,6	0,4	7
11934	24.01.1959	4,5	-3	-0,6	2,8	3
11934	25.01.1959	-2,3	-7,1	-4,5	1,4	5
11934	26.01.1959	-4,6	-8,4	-6,8	0,6	12
11934	27.01.1959	-2,3	-8,6	-4,9	0	12
11934	28.01.1959	1,8	-7,6	-4,9		12
11934	29.01.1959	-2,7	-10,5	-5,8		11
11934	30.01.1959	-2,6	-6,6	-4,9		8
11934	31.01.1959	-4,3	-6,6	-5,2		6
11934	01.02.1959	-1,2	-5,7	-4,2	0,7	5
11934	02.02.1959	-1,8	-7,2	-5,3	0	6
11934	03.02.1959	-4,7	-14,7	-11,4	0	6
11934	04.02.1959	-0,2	-15	-8,5		6
11934	05.02.1959	0,8	-14	-8,1		5
11934	06.02.1959	3,1	-12,8	-3,8		3
11934	07.02.1959	-0,9	-7	-5,1		995
11934	08.02.1959	-1,8	-12,7	-8,9		995
11934	09.02.1959	-3,7	-15,6	-11,5		995
11934	10.02.1959	0,7	-18,2	-10,6		995
11934	11.02.1959	2,9	-14,4	-6,9		995
11934	12.02.1959	-1,3	-17,6	-11,4		995
11934	13.02.1959	-1,3	-16	-10,8		995
11934	14.02.1959	4,6	-15	-6,4		995
11934	15.02.1959	3,9	-13,8	-3,2	0	995
11934	16.02.1959	3,3	-2,5	-1,2		995
11934	17.02.1959	2,2	-7,7	-2,1		995
11934	18.02.1959	4,3	-6,5	-0,6		995
11934	19.02.1959	7,1	-0,6	1,7		995
11934	20.02.1959	7,4	-6,5	1,4	0	995
11934	21.02.1959	4,2	-4,6	-2,4	2,3	999
11934	22.02.1959	-3,8	-8,9	-6,2	0,8	4
11934	23.02.1959	-2,1	-6,9	-4,5	0,3	3
11934	24.02.1959	3,3	-4,8	1,2	0,5	3
11934	25.02.1959	4,8	0,5	1,7	0,2	995
11934	26.02.1959	5,6	-1	1,5	0	995
11934	27.02.1959	6,9	-1,5	2,9		995
11934	28.02.1959	11,3	-0,6	3,1		
11934	01.03.1959	12,4	-2,2	2,8		
11934	02.03.1959	13,3	-3,4	2,5		
11934	03.03.1959	12	-4,6	1,1		
11934	04.03.1959	10	-2,4	4,2	1,8	
11934	05.03.1959	8,5	1,5	3,1		
11934	06.03.1959	11,5	1,2	5,2	0	
11934	07.03.1959	13,2	3,2	6,9	3,8	
11934	08.03.1959	9,4	3,1	4,7	8,9	
11934	09.03.1959	6	-2,8	0,5	0	
11934	10.03.1959	2,2	-5,6	-2,8		
11934	11.03.1959	1,9	-6,2	-2,8		
11934	12.03.1959	0,2	-9,4	-3,1	0,8	
11934	13.03.1959	3,3	-2,5	-0,2	0,1	2
11934	14.03.1959	-0,3	-2,1	-1,6	0	
11934	15.03.1959	1,2	-2,3	-0,8	0	999
11934	16.03.1959	7,5	-1,3	1,6		
11934	17.03.1959	9,8	-3,3	1,5		
11934	18.03.1959	9,3	-5,4	0,1		
11934	19.03.1959	9	-3,6	0		
11934	20.03.1959	11,4	-5,4	0,7		
11934	21.03.1959	13,3	-5,4	2,2		
11934	22.03.1959	16,1	-4	4,1		
11934	23.03.1959	17,5	-1,3	7,6		
11934	24.03.1959	17,2	-0,7	9		
11934	25.03.1959	12,8	-0,4	4		
11934	26.03.1959	16,5	-5,2	6,1		
11934	27.03.1959	11,6	0	5,9		
11934	28.03.1959	14,2	-0,9	7,8		
11934	29.03.1959	11,4	3,6	5,6	0,9	
11934	30.03.1959	7,4	0	4,1	0,7	
11934	31.03.1959	5,4	-0,2	3,7		
11934	01.04.1959	10,7	1	3,5		
11934	02.04.1959	12,5	-5	5,3		
11934	03.04.1959	10,1	-1,4	2		
11934	04.04.1959	13,1	-5,1	6,7		
11934	05.04.1959	15,7	-1,9	7,8	2,4	
11934	06.04.1959	10,5	0	5,3	0,2	
11934	07.04.1959	8,4	-0,6	4,6	9,2	
11934	08.04.1959	6,6	-0,2	4,7	0	
11934	09.04.1959	13,2	4,9	9,6	0,5	
11934	10.04.1959	13,2	2	6,2	4,3	
11934	11.04.1959	4,4	1	2,7	6,9	
11934	12.04.1959	7,4	0,6	4,9	0,2	
11934	13.04.1959	13,1	2,7	5,6	0	
11934	14.04.1959	16,4	-0,2	7,4		
11934	15.04.1959	18,5	-0,3	9,4		
11934	16.04.1959	17,3	2	8	0,1	
11934	17.04.1959	15,4	1,9	9,4	0	
11934	18.04.1959	16	2,4	10,4	26,8	
11934	19.04.1959	11,7	3,6	6,5	3,6	
11934	20.04.1959	3,7	-2	-0,3	0	
11934	21.04.1959	5,1	-4,6	-0,6		
11934	22.04.1959	6,5	-6,8	0,9		
11934	23.04.1959	9,1	-5,6	3		
11934	24.04.1959	5,1	-2,6	2,5	5,4	
11934	25.04.1959	9	1,4	3,5	0	
11934	26.04.1959	11,9	0,3	6,4		
11934	27.04.1959	13	1,1	7,8	0	
11934	28.04.1959	13	4,7	7,6	0	
11934	29.04.1959	11,3	2	7,8	0,4	
11934	30.04.1959	15	4	10,6		
11934	01.05.1959	12,3	6,4	10,1	16,8	
11934	02.05.1959	10,9	5,6	7,6	0,2	
11934	03.05.1959	8,4	4,3	5,5	0	
11934	04.05.1959	11,4	0,7	7		
11934	05.05.1959	12	3,4	8,6		
11934	06.05.1959	16,2	-0,2	9,8	0	
11934	07.05.1959	18,9	1,4	10,4	2,8	
11934	08.05.1959	17,8	4	9,8	0,3	
11934	09.05.1959	19,2	1,9	12		
11934	10.05.1959	19,4	2,6	10,7		
11934	11.05.1959	18,5	4,1	13,2		
11934	12.05.1959	13,2	2,1	9	6,4	
11934	13.05.1959	11,4	6	7,7	0,4	
11934	14.05.1959	11,7	1	7,7	0	
11934	15.05.1959	14,8	2,7	9,8	1,4	
11934	16.05.1959	18,3	5,8	14,3	0	
11934	17.05.1959	19,3	8,6	14,1	0,2	
11934	18.05.1959	20,6	10	13,4	3,4	
11934	19.05.1959	20,2	9	11,9	3,3	
11934	20.05.1959	19,3	5,4	13,5	0,2	
11934	21.05.1959	20,3	9	15	0,7	
11934	22.05.1959	15,4	8,9	10,5		
11934	23.05.1959	11,8	4	6,7		
11934	24.05.1959	14,5	-3,3	7,2	0	
11934	25.05.1959	16,4	2,1	10		
11934	26.05.1959	19,2	0,8	12,9		
11934	27.05.1959	16,3	5,8	9,8		
11934	28.05.1959	13,3	2,2	9,2	0,1	
11934	29.05.1959	14,3	0,8	9,9	0	
11934	30.05.1959	17,8	6,2	12,8	10,3	
11934	31.05.1959	13,5	9,9	11,5	17,6	
11934	01.06.1959	15,2	10,8	12	5,6	
11934	02.06.1959	18,1	10	12,6	1	
11934	03.06.1959	12,8	8,5	10,1	2,3	
11934	04.06.1959	12,1	7,1	8,5	1,2	
11934	05.06.1959	17,1	3,6	12,2		
11934	06.06.1959	20,5	6,4	14,7		
11934	07.06.1959	21,9	7,4	15		
11934	08.06.1959	22	8,4	14,7	0	
11934	09.06.1959	23,4	7,1	13,9	0,5	
11934	10.06.1959	18,4	7,4	13,3	6,7	
11934	11.06.1959	12,4	8,4	9,5	2,4	
11934	12.06.1959	16,1	8,3	12,4	2,1	
11934	13.06.1959	18,8	11,5	13,6	0,9	
11934	14.06.1959	19,4	9,8	15,9	0	
11934	15.06.1959	19,8	3,9	12,2		
11934	16.06.1959	16,4	6,4	9,5	0,5	
11934	17.06.1959	18,3	3,6	10,6		
11934	18.06.1959	22,7	4,4	16,4	0	
11934	19.06.1959	23,3	10,4	13,5	6,7	
11934	20.06.1959	22,2	7,4	14,1	2,4	
11934	21.06.1959	20,7	9,8	13,8		
11934	22.06.1959	22,8	4,5	14,3		
11934	23.06.1959	18,4	4,6	13,3		
11934	24.06.1959	15,5	1,8	12,2		
11934	25.06.1959	19,5	9,4	13,8	6,9	
11934	26.06.1959	19,9	8,6	14,1	2,6	
11934	27.06.1959	23	7,2	15,2		
11934	28.06.1959	21,4	8	13,8	5	
11934	29.06.1959	19,3	9,2	15,4	25	
11934	30.06.1959	14,5	10,5	11,2	13	
11934	01.07.1959	14,4	9,6	11,3	0,1	
11934	02.07.1959	19,8	9,4	14,1	0	
11934	03.07.1959	20,2	11,6	15,4	7,4	
11934	04.07.1959	18,3	11,5	14,3	0	
11934	05.07.1959	18,3	9,8	12,6		
11934	06.07.1959	21,5	7,8	15,5		
11934	07.07.1959	22,3	8,1	15,4		
11934	08.07.1959	24,2	9,1	17,6		
11934	09.07.1959	25,3	9,7	18,3		
11934	10.07.1959	27,2	9,9	19,5		
11934	11.07.1959	28,7	11,4	20,1		
11934	12.07.1959	31,5	11,1	20,7		
11934	13.07.1959	25,7	11,7	19,8		
11934	14.07.1959	24,4	13,6	17,8	0	
11934	15.07.1959	22,4	11,6	17,6		
11934	16.07.1959	19,6	15,3	16,1	12,6	
11934	17.07.1959	21,2	11,2	16,8	10,7	
11934	18.07.1959	18,8	15	16,7	11,5	
11934	19.07.1959	22,8	14,3	17,4	0,2	
11934	20.07.1959	23,4	14,1	17,9	0,3	
11934	21.07.1959	22,9	15,2	18,1	6,3	
11934	22.07.1959	21,9	11	17,7	6,9	
11934	23.07.1959	20,6	13,4	16,3	4	
11934	24.07.1959	22,1	11	17,3	4,4	
11934	25.07.1959	24,2	13,2	17,8	0,1	
11934	26.07.1959	22,6	11,7	17,4	0,3	
11934	27.07.1959	24,7	11,3	17,7	0,1	
11934	28.07.1959	26,1	12,4	19		
11934	29.07.1959	27,2	12,1	18,5	13,1	
11934	30.07.1959	25,2	13,7	18,1	24,6	
11934	31.07.1959	25,4	13,6	17,6	0,2	
11934	01.08.1959	16,7	12,7	13,5	14,6	
11934	02.08.1959	20,2	10,5	14,2		
11934	03.08.1959	17,8	7,8	14,2	0	
11934	04.08.1959	18,6	12,2	13,8	0	
11934	05.08.1959	18,7	10,7	13,2	0	
11934	06.08.1959	17,7	7,4	12,4		
11934	07.08.1959	21,4	8,2	13,8		
11934	08.08.1959	22,7	6,6	15,9		
11934	09.08.1959	23,8	8,6	16,3		
11934	10.08.1959	24,2	10,8	17,5		
11934	11.08.1959	25,1	10,4	16,9	19	
11934	12.08.1959	23,7	9,8	16,2	11,2	
11934	13.08.1959	22,9	12,6	17,1		
11934	14.08.1959	22,7	13,2	16,2	0	
11934	15.08.1959	22,8	10	16,5	0	
11934	16.08.1959	18,8	14,3	15,9	3,1	
11934	17.08.1959	17,8	14,2	14,8	0	
11934	18.08.1959	20,1	10,9	14,9	2,7	
11934	19.08.1959	20,8	8,6	14	0,3	
11934	20.08.1959	22,4	7,2	15,4		
11934	21.08.1959	23,2	8	15,9		
11934	22.08.1959	24,2	8,2	16,2		
11934	23.08.1959	24,6	9,1	16,5		
11934	24.08.1959	25,7	10,7	17,6	0	
11934	25.08.1959	27,2	10,5	19,8		
11934	26.08.1959	23,7	15,9	18,8		
11934	27.08.1959	20,2	8,9	13,1		
11934	28.08.1959	20,8	3,6	13,2		
11934	29.08.1959	14,1	6	9,6	0	
11934	30.08.1959	16,2	2,6	9,3		
11934	31.08.1959	15	0,4	7,3		
11934	01.09.1959	12,6	2,5	6,7	0,1	
11934	02.09.1959	14,7	3,6	7,3		
11934	03.09.1959	15,1	1,2	7,6		
11934	04.09.1959	17,4	3,6	9,4		
11934	05.09.1959	15,6	2,1	7		
11934	06.09.1959	13	-0,6	9		
11934	07.09.1959	12,7	2	8,4		
11934	08.09.1959	17,1	1,5	10,4		
11934	09.09.1959	17,3	6,9	11,9	0	
11934	10.09.1959	17,8	3,6	10,7		
11934	11.09.1959	19,6	6,7	12		
11934	12.09.1959	20	4,5	11,8		
11934	13.09.1959	24,1	5,6	15,6	1,4	
11934	14.09.1959	16,3	6,4	9,8		
11934	15.09.1959	18,8	2,9	9,6		
11934	16.09.1959	20,4	3,8	12,4		
11934	17.09.1959	13,6	1,2	5,9		
11934	18.09.1959	13,7	-1,1	4,4		
11934	19.09.1959	15,2	-1,7	5,3		
11934	20.09.1959	17,4	1,6	7,8		
11934	21.09.1959	21,2	1,3	12,8		
11934	22.09.1959	21,4	8,5	15,1	0,6	
11934	23.09.1959	19,2	10,4	14		
11934	24.09.1959	16,1	3,7	9,5	0,3	
11934	25.09.1959	12,5	0,4	4,8		
11934	26.09.1959	16,2	-4,3	6,8		
11934	27.09.1959	12	1	9,2	0	
11934	28.09.1959	13,5	5	7,9	0,1	
11934	29.09.1959	10,5	0,3	5,4	0,2	
11934	30.09.1959	8,2	-3,5	0,5	0	
11934	01.10.1959	14,5	-6	5		
11934	02.10.1959	15,9	-2	6		
11934	03.10.1959	19,2	1,4	10,3	0,1	
11934	04.10.1959	9,8	1,6	4		
11934	05.10.1959	7,8	-5	-0,6		
11934	06.10.1959	12,2	-7,2	1,6		
11934	07.10.1959	15,7	-3,5	5,5		
11934	08.10.1959	16,2	1	5,2		
11934	09.10.1959	14	-0,5	6,1		
11934	10.10.1959	15,7	-3,7	5,7		
11934	11.10.1959	13,7	-2,6	6,1	0	
11934	12.10.1959	11,9	-1,8	2,2	0	
11934	13.10.1959	9,2	-2,4	1,8		
11934	14.10.1959	9,4	-5,9	0,1		
11934	15.10.1959	10,2	-6,4	-0,5		
11934	16.10.1959	12,2	-5,8	0,6		
11934	17.10.1959	14,5	-5	2,3		
11934	18.10.1959	17,3	-4,8	6,9		
11934	19.10.1959	17	-5,1	6,7		
11934	20.10.1959	18,1	5,7	9,1		
11934	21.10.1959	12	2,9	7,3		
11934	22.10.1959	11,1	5	8,3	1,1	
11934	23.10.1959	8,3	3,1	3,9	1,9	
11934	24.10.1959	4,9	1,9	3,3	2,2	
11934	25.10.1959	14	1,7	8,3		
11934	26.10.1959	12,9	1	5,6		
11934	27.10.1959	11,4	0,1	7,2	0	
11934	28.10.1959	15,2	8,3	11,9	0	
11934	29.10.1959	12,4	5,4	8,3	9,3	
11934	30.10.1959	8,6	3,4	5,2	10,4	
11934	31.10.1959	6,5	-0,9	1,5		999
11934	01.11.1959	8,6	-0,7	2,3		
11934	02.11.1959	8,4	-2,6	1,5		
11934	03.11.1959	6,8	-0,7	4,3	0	
11934	04.11.1959	4,8	2,1	2,8	0	
11934	05.11.1959	3,2	1,2	1,8	0	
11934	06.11.1959	2,9	0,2	0,9	6,4	
11934	07.11.1959	2,4	-0,2	0,9	0	2
11934	08.11.1959	2,4	0,1	0,8	1,6	
11934	09.11.1959	2,8	0,5	1,3	0,1	
11934	10.11.1959	6	-1,8	0,4		
11934	11.11.1959	2,5	-5,1	-2,7		
11934	12.11.1959	3,2	-7,1	-1,4		
11934	13.11.1959	7,9	-5,1	0,2		
11934	14.11.1959	8,8	-2	1,6		
11934	15.11.1959	8,1	-1,6	1,3	0	
11934	16.11.1959	3,5	-3,2	1,4	0,4	
11934	17.11.1959	5,7	-2,5	0,4	0	
11934	18.11.1959	5,4	-5	3,6	0	
11934	19.11.1959	10,9	-1,1	3		
11934	20.11.1959	7,7	-4,2	0,3		
11934	21.11.1959	4,8	-5,6	1,6		
11934	22.11.1959	4	-7,4	-3,4		
11934	23.11.1959	3,7	-10,6	-5,6		
11934	24.11.1959	4,6	-10,6	-4,9		
11934	25.11.1959	7,6	-9,4	-2,7		
11934	26.11.1959	7,6	-7,4	-1,3		
11934	27.11.1959	9,7	-6,1	2	0	
11934	28.11.1959	9,1	-2,3	2,3	0,5	
11934	29.11.1959	6,1	-2,3	2,3	0,5	
11934	30.11.1959	6,7	0	2,7		
11934	01.12.1959	5,8	0,7	3,5	0	
11934	02.12.1959	8,5	1,9	5,2	0	
11934	03.12.1959	11,6	1,4	4,8	0,2	
11934	04.12.1959	7,9	2,3	5,9	4,4	
11934	05.12.1959	6,6	2,5	3,7	7,3	
11934	06.12.1959	2,6	-0,3	0,2	2,2	
11934	07.12.1959	2,4	-0,3	1,1	1,3	999
11934	08.12.1959	1,5	-1,7	-0,4	2,4	999
11934	09.12.1959	2	-1	0,1	0	1
11934	10.12.1959	2,8	-3,1	0,4	1,4	
11934	11.12.1959	3,3	0,7	2	3,3	
11934	12.12.1959	7	0,8	3,8	2	
11934	13.12.1959	2,5	-2	-0,8	7,1	
11934	14.12.1959	-1,7	-3,8	-3,5	1,8	3
11934	15.12.1959	-2,7	-5,4	-4,8	0	5
11934	16.12.1959	-4	-6,1	-5,4	0	5
11934	17.12.1959	-2,6	-9,7	-4,5		4
11934	18.12.1959	-2,4	-4,8	-4	1,1	4
11934	19.12.1959	1,2	-4,4	-0,9	0,2	5
11934	20.12.1959	2,4	-5,1	-0,6		4
11934	21.12.1959	1,5	-5,7	-1,1	0,1	3
11934	22.12.1959	0,3	-2,3	-1,4	0,1	3
11934	23.12.1959	4,1	-5,9	-0,7		3
11934	24.12.1959	1,3	-1,5	0	6	3
11934	25.12.1959	1,7	-0,3	1,1	1,2	2
11934	26.12.1959	3,7	-1,8	2,6	1	2
11934	27.12.1959	5,8	0,1	2,1	0	1
11934	28.12.1959	2,3	-1,5	0,5	1,5	
11934	29.12.1959	2,4	0,5	1	1,1	
11934	30.12.1959	3	-2,7	0,6	3,8	
11934	31.12.1959	5	-0,2	0,9	0	1
11934	01.01.1960	0,8	-5,9	-2,3	0,2	
11934	02.01.1960	-0,1	-2,6	-1	1	999
11934	03.01.1960	1,2	-2,1	-1,3	0,9	2
11934	04.01.1960	1,7	-2,4	0,4	0	1
11934	05.01.1960	1,1	-6	-3,6	0	995
11934	06.01.1960	-0,1	-6,6	-2,4	3,2	995
11934	07.01.1960	-1,2	-4,3	-3	1	7
11934	08.01.1960	-1	-14,4	-6,2	0,2	8
11934	09.01.1960	-4,6	-11,2	-9,4	0,1	8
11934	10.01.1960	-10,4	-19	-16,6		8
11934	11.01.1960	-7,6	-22,8	-15,6		8
11934	12.01.1960	-7,5	-18,5	-10,6	4,5	8
11934	13.01.1960	-8,6	-10,9	-9,7	0,5	12
11934	14.01.1960	-6,9	-12,3	-9,2	0,6	13
11934	15.01.1960	-7	-18,3	-11	0	15
11934	16.01.1960	-6,6	-15,6	-8,3	0,7	15
11934	17.01.1960	-5,6	-11,6	-8,1		15
11934	18.01.1960	-7	-17	-12,2		15
11934	19.01.1960	-2,8	-15,7	-7,9		15
11934	20.01.1960	-1,2	-15,9	-6,7	2	14
11934	21.01.1960	-1,9	-4,4	-3,4	1,2	16
11934	22.01.1960	-1,5	-12,1	-9		17
11934	23.01.1960	-3	-17,8	-12,6		17
11934	24.01.1960	-3,8	-16,3	-6,6		17
11934	25.01.1960	6,1	-6,1	2,5		16
11934	26.01.1960	8,2	0	4		12
11934	27.01.1960	7,3	1,5	4,6	0	7
11934	28.01.1960	7,6	-2,5	4,2	0	995
11934	29.01.1960	6,7	0,2	2,5	0	995
11934	30.01.1960	2,2	-1,2	-0,4	3,5	995
11934	31.01.1960	0,3	-17,9	-11,9	0	7
11934	01.02.1960	-8,5	-21,7	-18		6
11934	02.02.1960	-7,1	-21,9	-16,6		4
11934	03.02.1960	-7,8	-21,8	-17,2		4
11934	04.02.1960	-8,4	-23,9	-18		4
11934	05.02.1960	-7,6	-22,7	-17,2		3
11934	06.02.1960	-6,5	-23,6	-15,4		3
11934	07.02.1960	-11,3	-21,6	-17		3
11934	08.02.1960	-6,1	-21,6	-11,9		3
11934	09.02.1960	0,2	-14,2	-9,6		3
11934	10.02.1960	2,9	-13,1	-3,8		3
11934	11.02.1960	2,5	-10,2	-2,7	0	3
11934	12.02.1960	4,3	-2,9	1,5	1,5	995
11934	13.02.1960	4,8	0,2	3,6	4	995
11934	14.02.1960	4,8	-1,7	-0,2	0	999
11934	15.02.1960	2,6	-4,1	-0,8		995
11934	16.02.1960	3,6	-3,4	-1,2	2,1	995
11934	17.02.1960	0,6	-4,5	-1,8	0,1	4
11934	18.02.1960	1,3	-3,2	-0,9	0,1	3
11934	19.02.1960	1,2	-1,9	-0,5		2
11934	20.02.1960	2,6	-1	0,5		2
11934	21.02.1960	6	-1,3	1,4		995
11934	22.02.1960	6,4	-4,4	1,5	0,1	995
11934	23.02.1960	4,8	1,8	2,6	1,9	
11934	24.02.1960	4,3	0,4	1,2	0	
11934	25.02.1960	3,4	-3,4	-1,4		999
11934	26.02.1960	1,6	-4,6	-2,7		
11934	27.02.1960	4,7	-6,1	-2,3	0	
11934	28.02.1960	7,7	-3,5	0,2	0,8	995
11934	29.02.1960	9,3	-1,6	3,7	0	995
11934	01.03.1960	4,7	0,7	1,6	0,1	
11934	02.03.1960	2,3	0,3	0,9	0,1	
11934	03.03.1960	7,8	-3,5	1,7		
11934	04.03.1960	7,3	0,8	3,1	0,8	
11934	05.03.1960	2,8	-6	-3,4	0	
11934	06.03.1960	-1,1	-8,8	-6,5	0	999
11934	07.03.1960	-3,4	-10,2	-8	0	999
11934	08.03.1960	-1,4	-14,9	-7,3		999
11934	09.03.1960	3,2	-7	-2,6	0	
11934	10.03.1960	6,6	-9,1	-2,3		
11934	11.03.1960	9,1	-7,1	-1		
11934	12.03.1960	8,7	-4	3,1		
11934	13.03.1960	8,3	-1	3,3		
11934	14.03.1960	8,4	0,2	2,9	0	
11934	15.03.1960	9,6	1	4,1	0	
11934	16.03.1960	13,7	3,6	6,8	0,4	
11934	17.03.1960	9,9	2,7	6,3	3,4	
11934	18.03.1960	10,9	2,3	4,7	15,8	
11934	19.03.1960	2,5	-1,8	-1,5	1,6	11
11934	20.03.1960	1,6	-2,1	-1,1		10
11934	21.03.1960	4,8	-3,3	-0,5		995
11934	22.03.1960	9,5	-6,6	0,9		
11934	23.03.1960	1,2	-4,5	-1,5		
11934	24.03.1960	6,9	-2,6	0,6		
11934	25.03.1960	8,8	-5	1,3		
11934	26.03.1960	9,9	-1,6	2,6		
11934	27.03.1960	5,2	-0,2	1,7	5,8	
11934	28.03.1960	14,4	-1,8	4,2	0	
11934	29.03.1960	9,4	-0,3	6,1	7,5	
11934	30.03.1960	10,9	1,7	4,7		
11934	31.03.1960	9,8	0,3	2,7		
11934	01.04.1960	8,4	-3,6	1,2		
11934	02.04.1960	11,1	-5,6	2,4		
11934	03.04.1960	13	-4,5	4,6	0	
11934	04.04.1960	13,7	-2,2	6,8	0,1	
11934	05.04.1960	7,3	-0,6	1,9		
11934	06.04.1960	8,8	-1,7	0,9	7,8	
11934	07.04.1960	5,9	0	2,5	10,9	3
11934	08.04.1960	5	0,2	2,7	6,3	999
11934	09.04.1960	12,1	2,1	4,6	0	
11934	10.04.1960	10,7	-0,7	5,7	0	
11934	11.04.1960	15,5	0,6	6		
11934	12.04.1960	14,6	0,5	8,9	3,8	
11934	13.04.1960	14,3	4,5	7,3		
11934	14.04.1960	18,1	1,4	9,4	6,8	
11934	15.04.1960	9,5	2,8	4,4	6,9	
11934	16.04.1960	5	2	3,5	3,1	
11934	17.04.1960	12,7	3,1	7,4		
11934	18.04.1960	16,4	1,7	9,6		
11934	19.04.1960	16,7	-0,3	9,5		
11934	20.04.1960	15,1	0,4	8,9	0	
11934	21.04.1960	13,6	-0,7	7	0	
11934	22.04.1960	10,3	-0,1	5	0,9	
11934	23.04.1960	9,3	2,9	4,6		
11934	24.04.1960	6,2	-1,6	1,8	1,4	
11934	25.04.1960	5,8	-1,1	0,6	0	1
11934	26.04.1960	5,7	-3,9	0,5	1,4	
